"","incident_case_id","date","clearance_code_inc_type","pgpd_reporting_area","pgpd_sector","pgpd_beat","street_number","street_name","latitude","longitude","location"
"52308","PP25062200001159","06/22/2025","AUTO, STOLEN",234,"B","B4","4800 BLOCK","66T AVE",38.94768255949,-76.90730535984,"(38.947682559490204,-76.9073053598404)"
"52309","PP25062200001162","06/22/2025","B & E, RESIDENTIAL",304,"G","G3","1100 BLOCK","BOOTH LN",38.90535980463,-76.92436569929,"(38.90535980463028,-76.92436569929123)"
"52310","PP25062200001208","06/22/2025","ASSAULT, WEAPON",405,"H","H3","6800 BLOCK","WALKER MILL RD WB",38.87189531326,-76.89221352339,"(38.87189531326294,-76.89221352338791)"
"52311","PP25062200001248","06/22/2025","ASSAULT",101,"A","A7","1900 BLOCK","HAMPSHIRE DR",39.01067456603,-76.97653093934,"(39.0106745660305,-76.97653093934059)"
"52312","PP25062200001286","06/22/2025","ASSAULT",628,"W","W4","2400 BLOCK","JOSEPH DR",38.71343106031,-76.96406377852,"(38.71343106031418,-76.96406377851963)"
"52313","PP25062200001340","06/22/2025","AUTO, STOLEN",259,"B","B1","5500 BLOCK","TUXEDO RD",38.91782698035,-76.92534995079,"(38.9178269803524,-76.9253499507904)"
"52314","PP25062200001355","06/22/2025","AUTO, STOLEN",413,"H","H7","1600 BLOCK","FOREST PARK DR",38.8676302284,-76.85612435639,"(38.86763022840023,-76.85612435638905)"
"52315","PP25062200001369","06/22/2025","ACCIDENT",232,"B","B3",NA,"MADISON ST / 56TH AVE",38.95654080808,-76.9194444418,"(38.95654080808163,-76.91944444179535)"
"52316","PP25062200001413","06/22/2025","SEX OFFENSE",7939,"C","C3","4300 BLOCK","SELLMAN RD",39.03429655731,-76.91878828406,"(39.03429655730724,-76.91878828406334)"
"52317","PP25062200001466","06/22/2025","ASSAULT",869,"D","D4","12400 BLOCK","FAIRWOOD PKWY",38.96408672631,-76.79050768912,"(38.96408672630787,-76.79050768911839)"
"52318","PP25062200001477","06/22/2025","THEFT",657,"J","J41","6800 BLOCK","OXON HILL RD",38.79479572177,-77.00080911815,"(38.79479572176933,-77.00080911815166)"
"52319","PP25062200001492","06/22/2025","THEFT",888,"D","D1","9600 BLOCK","LANHAM SEVERN RD",38.9749134779,-76.84168869257,"(38.974913477897644,-76.84168869256973)"
"52320","PP25062200001514","06/22/2025","ASSAULT",419,"H","H5","4200 BLOCK","SUITLAND RD",38.85417881608,-76.93814519048,"(38.85417881608009,-76.93814519047737)"
"52321","PP25062200001661","06/22/2025","ASSAULT",113,"A","A3","1400 BLOCK","UNIVERSITY BLVD EB",38.98639638722,-76.98440495133,"(38.98639638721943,-76.984404951334)"
"52322","PP25062200001683","06/22/2025","THEFT FROM AUTO",517,"J","J3","5500 BLOCK","LIVINGSTON TER",38.81579306722,-76.99588786066,"(38.81579306721687,-76.99588786065578)"
"52323","PP25062200001690","06/22/2025","ASSAULT",915,"C","C6","13400 BLOCK","BALTIMORE AVE SB",39.07497888803,-76.86990386248,"(39.07497888803482,-76.86990386247635)"
"52324","PP25062200001757","06/22/2025","ACCIDENT",110,"A","A4",NA,"NEW HAMPSHIRE AVE NB / UNIVERSITY BLVD EB",38.98869298398,-76.9876857847,"(38.98869298398495,-76.98768578469753)"
"52325","PP25062200001822","06/22/2025","ASSAULT",429,"K","K2","3600 BLOCK","BRANCH AVE NB",38.84203973413,-76.9476596117,"(38.84203973412514,-76.94765961170197)"
"52326","PP25062200001852","06/22/2025","ACCIDENT",501,"K","K2","2600 BLOCK","FAIRLAWN ST",38.83908697963,-76.95520552993,"(38.83908697962761,-76.95520552992821)"
"52327","PP25062200002016","06/22/2025","ROBBERY, VEHICLE",238,"B","B5","7900 BLOCK","ANNAPOLIS RD EB",38.95391614735,-76.87416894734,"(38.953916147351265,-76.87416894733906)"
"52328","PP25062200002060","06/22/2025","AUTO, STOLEN & RECOVERED",736,"F","F3",NA,"SPRING ACRES RD / MEZMER LN",38.76494014263,-76.87580935657,"(38.76494014263153,-76.87580935657024)"
"52329","PP25062200002121","06/22/2025","THEFT FROM AUTO",842,"D","D6","8700 BLOCK","CRANDALL RD",38.95358805358,-76.85710860789,"(38.9535880535841,-76.85710860788822)"
"52330","PP25062200002161","06/22/2025","ASSAULT, WEAPON",619,"K","K6","2900 BLOCK","HEMPSTEAD DR",38.77740730345,-76.95783019066,"(38.77740730345249,-76.95783019065857)"
"52331","PP25062200002303","06/22/2025","ACCIDENT",602,"J","J4",NA,"INDIAN HEAD HWY SB / KERBY HILL RD",38.78036005795,-76.99752828479,"(38.78036005795002,-76.99752828478813)"
"52332","PP25062300000209","06/23/2025","ASSAULT, SHOOTING",414,"H","H7","2600 BLOCK","TIMBERCREST DR",38.85319456458,-76.86432644725,"(38.85319456458092,-76.86432644724846)"
"52333","PP25062300000290","06/23/2025","THEFT FROM AUTO",305,"G","G3","5200 BLOCK","NORTH ENGLEWOOD DR",38.91126531363,-76.91714785993,"(38.911265313625336,-76.91714785993099)"
"52334","PP25062300000293","06/23/2025","AUTO, STOLEN",316,"G","G5","2400 BLOCK","BRIGHTSEAT RD",38.92176397145,-76.85940518975,"(38.921763971447945,-76.85940518975258)"
"52335","PP25062300000344","06/23/2025","THEFT",923,"C","C2","13100 BLOCK","GREENMOUNT AVE",39.05955897272,-76.94044177234,"(39.05955897271633,-76.94044177234173)"
"52336","PP25062300000379","06/23/2025","ACCIDENT",702,"E","E3","11100 BLOCK","JOYCETON DR",38.89190839231,-76.81248928607,"(38.89190839231014,-76.8124892860651)"
"52337","PP25062300000381","06/23/2025","AUTO, STOLEN",904,"C","C5","14000 BLOCK","BRAMBLE LN",39.08350905776,-76.85120311379,"(39.08350905776024,-76.85120311379433)"
"52338","PP25062300000477","06/23/2025","AUTO, STOLEN",623,"G","F2","5900 BLOCK","PLATA ST",38.77609497309,-76.90435260534,"(38.77609497308731,-76.90435260534286)"
"52339","PP25062300000564","06/23/2025","THEFT FROM AUTO",434,"TRU","H3","2700 BLOCK","LORRING DR",38.85122606158,-76.88269911706,"(38.851226061582565,-76.88269911706448)"
"52340","PP25062300000738","06/23/2025","ASSAULT, WEAPON",872,"D","D3","12700 BLOCK","PROSPECT KNOLLS DR",38.97425730526,-76.78591452539,"(38.97425730526447,-76.78591452538967)"
"52341","PP25062300000739","06/23/2025","THEFT FROM AUTO",731,"F","F3","8500 BLOCK","MIKE SHAPIRO DR",38.77379839122,-76.8833552748,"(38.773798391222954,-76.88335527479649)"
"52342","PP25062300000763","06/23/2025","THEFT FROM AUTO",135,"A","A2","5800 BLOCK","EASTERN AVE",38.96146206558,-76.99523170292,"(38.96146206557751,-76.99523170292377)"
"52343","PP25062300000774","06/23/2025","B & E, COMMERCIAL",940,"C","C1","10400 BLOCK","RHODE ISLAND AVE",39.02609448135,-76.91714785993,"(39.02609448134899,-76.91714785993099)"
"52344","PP25062300000790","06/23/2025","THEFT FROM AUTO",916,"TRU","C4","7500 BLOCK","CAILEN CT",39.06152747571,-76.87777785957,"(39.06152747571468,-76.8777778595686)"
"52345","PP25062300000799","06/23/2025","ACCIDENT",736,"F","F3","8400 BLOCK","WOODYARD RD",38.77412647009,-76.87187236547,"(38.77412647008896,-76.8718723654747)"
"52346","PP25062300000829","06/23/2025","ACCIDENT WITH IMPOUND",604,"J","J6",NA,"OXON HILL RD NB / LIVINGSTON RD",38.80332589149,-76.98965427279,"(38.80332589149475,-76.98965427279472)"
"52347","PP25062300001001","06/23/2025","ACCIDENT WITH IMPOUND",616,"K","K6",NA,"CHERRYFIELD RD / BRINKLEY RD",38.80070123076,-76.94208219647,"(38.80070123076439,-76.94208219647408)"
"52348","PP25062300001072","06/23/2025","THEFT FROM AUTO",407,"G","G7",NA,"CENTRAL AVE EB / HAMPTON PARK BLVD",38.89059606194,-76.85349969566,"(38.89059606194496,-76.85349969565868)"
"52349","PP25062300001075","06/23/2025","THEFT FROM AUTO",443,"TRU","K4","4700 BLOCK","AUTH PL",38.82497939467,-76.92272527516,"(38.8249793946743,-76.92272527515888)"
"52350","PP25062300001350","06/23/2025","ASSAULT, SHOOTING",429,"K","K2","3800 BLOCK","OLD SILVER HILL RD",38.84171164036,-76.94601920247,"(38.84171164035797,-76.94601920247078)"
"52351","PP25062300001366","06/23/2025","THEFT",424,"H","H6","3200 BLOCK","WALTERS LN",38.84466439486,-76.89188544452,"(38.8446643948555,-76.8918854445219)"
"52352","PP25062300001401","06/23/2025","AUTO, STOLEN",609,"J","J4","8200 BLOCK","OXON HILL RD",38.77707922459,-77.00671461225,"(38.77707922458649,-77.00671461224556)"
"52353","PP25062300001412","06/23/2025","THEFT FROM AUTO",815,"D","D2","9900 BLOCK","GOOD LUCK RD EB",38.99164572358,-76.83512702584,"(38.991645723581314,-76.83512702584267)"
"52354","PP25062300001570","06/23/2025","ACCIDENT",303,"G","G5",NA,"LANDOVER RD WB / 75TH AVE",38.92668522894,-76.88696420193,"(38.926685228943825,-76.88696420192719)"
"52355","PP25062300001594","06/23/2025","ACCIDENT",732,"F","F3",NA,"DOWER HOUSE RD / WOODYARD RD",38.79413956404,-76.83611127734,"(38.79413956403732,-76.83611127734184)"
"52356","PP25062300001671","06/23/2025","ACCIDENT",313,"G","G4",NA,"CENTRAL AVE EB / JONQUIL AVE",38.88895563781,-76.86990386248,"(38.888955637812614,-76.86990386247635)"
"52357","PP25062300001672","06/23/2025","THEFT FROM AUTO",239,"B","B3","5000 BLOCK","54T AVE",38.94965106249,-76.92338144779,"(38.949651062488556,-76.92338144779205)"
"52358","PP25062300001674","06/23/2025","ACCIDENT WITH IMPOUND",407,"G","G7","600 BLOCK","RITCHIE RD NB",38.88075356185,-76.85874903202,"(38.88075356185436,-76.85874903202057)"
"52359","PP25062300001728","06/23/2025","ACCIDENT",612,"J","J6",NA,"INDIAN HEAD HWY NB / PALMER RD",38.766252473,-76.99424745142,"(38.76625247299671,-76.9942474514246)"
"52360","PP25062300001789","06/23/2025","ACCIDENT",516,"J","J1",NA,"DEAL DR / DUNSTER DR",38.81808964908,-76.99326319993,"(38.81808964908123,-76.99326319992542)"
"52361","PP25062300001846","06/23/2025","AUTO, STOLEN",842,"D","D6","10000 BLOCK","DEREKWOOD LN",38.94833873212,-76.83348661661,"(38.948338732123375,-76.83348661661148)"
"52362","PP25062300001885","06/23/2025","THEFT",307,"G","G6","7300 BLOCK","LANDOVER RD EB",38.92602905631,-76.88827653229,"(38.926029056310654,-76.88827653229237)"
"52363","PP25062300001897","06/23/2025","ASSAULT, WEAPON",101,"A","A7","1800 BLOCK","MOUNT PISGAH LN",39.01461155713,-76.97423435748,"(39.014611557126045,-76.97423435747623)"
"52364","PP25062300001929","06/23/2025","ACCIDENT",407,"G","G7",NA,"RITCHIE MARLBORO RD NB / CAP BELT OL A HWY NB",38.86894255877,-76.8443133682,"(38.86894255876541,-76.84431336820126)"
"52365","PP25062300001932","06/23/2025","THEFT",135,"A","A2","900 BLOCK","CHILLUM RD EB",38.96179014444,-76.99424745142,"(38.96179014444351,-76.9942474514246)"
"52366","PP25062300001933","06/23/2025","ACCIDENT",907,"C","C6",NA,"SWEITZER LN / SANDY SPRING RD WB",39.09892897308,-76.89943136275,"(39.09892897307873,-76.89943136274815)"
"52367","PP25062300002049","06/23/2025","ACCIDENT",649,"W","W2",NA,"FARMINGTON RD E / BERRY RD",38.68849672377,-76.98112411797,"(38.688496723771095,-76.98112411797047)"
"52368","PP25062300002132","06/23/2025","ACCIDENT WITH IMPOUND",602,"J","J4",NA,"KERBY HILL RD / INDIAN HEAD HWY SB",38.78036005795,-76.99752828479,"(38.78036005795002,-76.99752828478813)"
"52369","PP25062300002136","06/23/2025","ASSAULT, WEAPON",769,"K","K4","4900 BLOCK","ALLENTOWN RD SB",38.81907390058,-76.89155736566,"(38.819073900580406,-76.8915573656559)"
"52370","PP25062300002159","06/23/2025","THEFT FROM AUTO",642,"W","W6","16400 BLOCK","MCKENDREE RD",38.66454663873,-76.87580935657,"(38.66454663872719,-76.87580935657024)"
"52371","PP25062300002169","06/23/2025","AUTO, STOLEN",886,"D","D1","8500 BLOCK","GREENBELT RD EB",38.98770873249,-76.85940518975,"(38.98770873248577,-76.85940518975258)"
"52372","PP25062300000176","06/23/2025","B & E, OTHER",629,"W","W4","10000 BLOCK","ALLENTOWN RD",38.75214488804,-76.96865694225,"(38.752144888043404,-76.96865694224834)"
"52373","PP25062300000214","06/23/2025","THEFT",614,"K","K6",NA,"BRANDYHALL CT / BARROWFIELD RD",38.80332589149,-76.97521860898,"(38.80332589149475,-76.97521860897541)"
"52374","PP25062300000291","06/23/2025","ACCIDENT WITH IMPOUND",649,"W","W2","15700 BLOCK","INDIAN HEAD HWY NB",38.67340488732,-77.00802694261,"(38.67340488731861,-77.00802694261074)"
"52375","PP25062300000323","06/23/2025","B & E, COMMERCIAL",840,"D","D6","8800 BLOCK","ANNAPOLIS RD EB",38.95916548371,-76.86432644725,"(38.95916548371315,-76.86432644724846)"
"52376","PP25062300000349","06/23/2025","B & E, COMMERCIAL",928,"C","C2","11400 BLOCK","CHERRY HILL RD NB",39.04381097853,-76.9506123662,"(39.04381097853184,-76.9506123661995)"
"52377","PP25062300000400","06/23/2025","AUTO, STOLEN",248,"TRU","B1","3700 BLOCK","POGONIA CT",38.93751198053,-76.90632110834,"(38.9375119805336,-76.90632110834122)"
"52378","PP25062300000445","06/23/2025","THEFT",828,"TRU","D5","9700 BLOCK","LANHAM SEVERN RD",38.97655388713,-76.83840785921,"(38.97655388712883,-76.8384078592062)"
"52379","PP25062300000636","06/23/2025","THEFT FROM AUTO",135,"TRU","A2","5400 BLOCK","16TH AVE",38.95490039885,-76.98210836947,"(38.95490039885044,-76.98210836946964)"
"52380","PP25062300000901","06/23/2025","THEFT",505,"K","K1","4300 BLOCK","23RD PKWY SB",38.83022873104,-76.95750211179,"(38.830228731036186,-76.95750211179256)"
"52381","PP25062300001110","06/23/2025","THEFT FROM AUTO",616,"K","K6","3100 BLOCK","BRINKLEY RD",38.80398206413,-76.9535651058,"(38.80398206412792,-76.95356510579586)"
"52382","PP25062300001245","06/23/2025","THEFT FROM AUTO",135,"A","A2","1900 BLOCK","QUEENS CHAPEL RD SB",38.94702638686,-76.97784328461,"(38.94702638685703,-76.97784328460693)"
"52383","PP25062300001406","06/23/2025","ACCIDENT WITH IMPOUND",124,"A","A3","6700 BLOCK","NEW HAMPSHIRE AVE NB",38.97261689603,-76.99654403329,"(38.97261689603329,-76.99654403328896)"
"52384","PP25062300001494","06/23/2025","ACCIDENT",839,"D","D5","9200 BLOCK","ANNAPOLIS RD WB",38.96408672631,-76.85514010489,"(38.96408672630787,-76.85514010488987)"
"52385","PP25062300001737","06/23/2025","ACCIDENT WITH IMPOUND",604,"J","J6","6000 BLOCK","BLK OXON HILL RD NB",38.80562247336,-76.97423435748,"(38.80562247335911,-76.97423435747623)"
"52386","PP25062300001787","06/23/2025","AUTO, STOLEN",429,"TRU","K2","3300 BLOCK","CURTIS DR",38.85713155568,-76.90435260534,"(38.85713155567646,-76.90435260534286)"
"52387","PP25062300001827","06/23/2025","THEFT",214,"B","B6","8300 BLOCK","BALTIMORE AVE NB",38.99262997508,-76.93256777525,"(38.99262997508049,-76.93256777524948)"
"52388","PP25062300001893","06/23/2025","ACCIDENT",503,"K","K2","2600 BLOCK","IVERSON ST WB",38.83711847663,-76.95225277543,"(38.83711847662926,-76.95225277543068)"
"52389","PP25062300001901","06/23/2025","THEFT",111,"A","A6","2000 BLOCK","UNIVERSITY BLVD WB",38.98409980536,-76.97784328461,"(38.98409980535507,-76.97784328460693)"
"52390","PP25062300001979","06/23/2025","ACCIDENT WITH IMPOUND",412,"H","H3",NA,"RITCHIE RD NB / ALBERTA DR",38.8666459769,-76.86202986538,"(38.866645976901054,-76.8620298653841)"
"52391","PP25062300002085","06/23/2025","THEFT",841,"D","D6","9300 BLOCK","ANNAPOLIS RD EB",38.96408672631,-76.84660995007,"(38.96408672630787,-76.84660995006561)"
"52392","PP25062300002170","06/23/2025","THEFT",305,"G","G3",NA,"CLAYBRICK RD / SHERIFF RD",38.9066721499,-76.90500877798,"(38.90667214989662,-76.90500877797604)"
"52393","PP25062300002225","06/23/2025","ACCIDENT",842,"D","D6",NA,"ANNAPOLIS RD EB / FORBES BLVD",38.96244631708,-76.83315852284,"(38.96244631707668,-76.83315852284431)"
"52394","PP25062300002289","06/23/2025","ROBBERY, VEHICLE",916,"C","C4","13100 BLOCK","LARCHDALE RD",39.07038572431,-76.86202986538,"(39.07038572430611,-76.8620298653841)"
"52395","PP25062400000287","06/24/2025","B & E, COMMERCIAL",278,"B","B12","6500 BLOCK","ANNAPOLIS RD EB",38.9398085624,-76.90533685684,"(38.93980856239796,-76.90533685684204)"
"52396","PP25062400000291","06/24/2025","AUTO, STOLEN",408,"H","H1","1200 BLOCK","ELFIN AVE",38.87419189513,-76.92731843889,"(38.8741918951273,-76.9273184388876)"
"52397","PP25062400000326","06/24/2025","THEFT FROM AUTO",937,"C","C3","11300 BLOCK","EVANS TRL",39.0421705544,-76.93814519048,"(39.04217055439949,-76.93814519047737)"
"52398","PP25062400000333","06/24/2025","AUTO, STOLEN",429,"K","K2","3400 BLOCK","CURTIS DR",38.84827330709,-76.94601920247,"(38.84827330708504,-76.94601920247078)"
"52399","PP25062400000487","06/24/2025","THEFT FROM AUTO",904,"C","C5","13300 BLOCK","AVEBURY DR",39.07366655767,-76.85579627752,"(39.07366655766964,-76.85579627752304)"
"52400","PP25062400000537","06/24/2025","ACCIDENT",828,"D","D5","9700 BLOCK","LANHAM SEVERN RD",38.97622580826,-76.83939211071,"(38.976225808262825,-76.83939211070538)"
"52401","PP25062400000550","06/24/2025","ACCIDENT WITH IMPOUND",843,"D","D5",NA,"MARTIN LUTHER KING JUNIOR HWY EB / ANNAPOLIS RD",38.95588465035,-76.82331602275,"(38.95588465034962,-76.82331602275372)"
"52402","PP25062400000580","06/24/2025","THEFT FROM AUTO",106,"TRU","B7","9200 BLOCK","LIMESTONE PL",39.00772181153,-76.94634728134,"(39.007721811532974,-76.94634728133678)"
"52403","PP25062400000633","06/24/2025","ACCIDENT",243,"B","B2","3400 BLOCK","52ND AVE",38.93127839267,-76.93027119339,"(38.93127839267254,-76.93027119338512)"
"52404","PP25062400000723","06/24/2025","ROBBERY, COMMERCIAL",858,"E","E2","9800 BLOCK","APOLLO DR",38.90437555313,-76.83676744998,"(38.9043755531311,-76.83676744997501)"
"52405","PP25062400000819","06/24/2025","ROBBERY, VEHICLE",826,"D","D1","6900 BLOCK","SAINT ANNES AVE",38.98245939612,-76.85251544416,"(38.982459396123886,-76.85251544415951)"
"52406","PP25062400000876","06/24/2025","THEFT",702,"E","E3","10400 BLOCK","CAMPUS WAY S",38.89289264381,-76.82364411652,"(38.89289264380932,-76.82364411652088)"
"52407","PP25062400001028","06/24/2025","THEFT",418,"H","H6","3200 BLOCK","DONNELL DR NB",38.84860140085,-76.8843395263,"(38.8486014008522,-76.88433952629566)"
"52408","PP25062400001100","06/24/2025","ACCIDENT WITH IMPOUND",856,"E","E2",NA,"LANDOVER RD WB / ST JOSEPHS DR",38.91618655622,-76.84496952593,"(38.916186556220055,-76.84496952593327)"
"52409","PP25062400001184","06/24/2025","ACCIDENT WITH IMPOUND",407,"G","G7","9100 BLOCK","EAST HAMPTON DR",38.88370631635,-76.84890653193,"(38.88370631635189,-76.84890653192997)"
"52410","PP25062400001293","06/24/2025","ACCIDENT",510,"K","K5","4500 BLOCK","BEECH RD",38.82399514318,-76.94011369348,"(38.823995143175125,-76.94011369347572)"
"52411","PP25062400001460","06/24/2025","THEFT FROM AUTO",3130,"G","G7","600 BLOCK","STRETFORD WAY",38.8987981379,-76.86432644725,"(38.89879813790321,-76.86432644724846)"
"52412","PP25062400001492","06/24/2025","THEFT",928,"C","C2","11700 BLOCK","BELTSVILLE DR",39.04840414226,-76.93683286011,"(39.04840414226055,-76.93683286011219)"
"52413","PP25062400001574","06/24/2025","THEFT",657,"J","J41","6800 BLOCK","OXON HILL RD",38.79479572177,-77.00080911815,"(38.79479572176933,-77.00080911815166)"
"52414","PP25062400001585","06/24/2025","THEFT",238,"B","B5","7400 BLOCK","ANNAPOLIS RD EB",38.94768255949,-76.88729228079,"(38.947682559490204,-76.88729228079319)"
"52415","PP25062400001591","06/24/2025","ACCIDENT",904,"C","C5","13300 BLOCK","LAUREL BOWIE RD SB",39.07465080917,-76.84989078343,"(39.074650809168816,-76.84989078342915)"
"52416","PP25062400001601","06/24/2025","THEFT FROM AUTO",504,"K","K1","3600 BLOCK","DIXON ST",38.83974313736,-76.96504803002,"(38.83974313735962,-76.9650480300188)"
"52417","PP25062400001648","06/24/2025","ACCIDENT WITH IMPOUND",116,"A","A3","1500 BLOCK","DREXEL ST",38.97753813863,-76.9847330302,"(38.977538138628006,-76.9847330302)"
"52418","PP25062400001663","06/24/2025","THEFT",436,"H","H1","700 BLOCK","ROLLINS AVE",38.87976931036,-76.90172794461,"(38.87976931035519,-76.9017279446125)"
"52419","PP25062400001689","06/24/2025","ACCIDENT WITH IMPOUND",3130,"G","G7",NA,"GLEN VALLEY DR / MEADOW WAY",38.89453305304,-76.85612435639,"(38.894533053040504,-76.85612435638905)"
"52420","PP25062400001693","06/24/2025","THEFT FROM AUTO",101,"A","A7","8800 BLOCK","ROYAL CREST DR",39.01133072376,-76.97489053011,"(39.01133072376251,-76.9748905301094)"
"52421","PP25062400001706","06/24/2025","ACCIDENT",628,"W","W4","11800 BLOCK","PISCATAWAY RD",38.728194803,-76.9515966177,"(38.7281948029995,-76.95159661769867)"
"52422","PP25062400001783","06/24/2025","THEFT FROM AUTO",418,"H","H6","3100 BLOCK","DONNELL DR SB",38.84860140085,-76.88663610816,"(38.8486014008522,-76.88663610816002)"
"52423","PP25062400001788","06/24/2025","THEFT FROM AUTO",413,"H","H7","1800 BLOCK","RITCHIE STATION CT",38.86533364654,-76.84989078343,"(38.86533364653587,-76.84989078342915)"
"52424","PP25062400001790","06/24/2025","AUTO, STOLEN",704,"E","E5","600 BLOCK","CRAIN HWY SW",38.88140973449,-76.72161018848,"(38.881409734487534,-76.72161018848419)"
"52425","PP25062400001803","06/24/2025","ACCIDENT",624,"F","F2","7700 BLOCK","OLD BRANCH AVE",38.78364089131,-76.89779093862,"(38.78364089131355,-76.8977909386158)"
"52426","PP25062400001901","06/24/2025","ROBBERY, OTHER",407,"G","G7","8800 BLOCK","ASHWOOD DR",38.88436247408,-76.85317161679,"(38.8843624740839,-76.85317161679268)"
